Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;GB>2.5;GB<2.5;B365>2.5;B365<2.5;GBAHH;GBAHA;GBAH;LBAHH;LBAHA;LBAH;B365AHH;B365AHA;B365AH
I1;10.04.2005;Reggina;Parma;1;3;A;0;1;A;2;3;03.maj;lut.15;lut.75;03.lip;02.sty;02.sie;03.cze;02.lut;02.lip;03.lut;02.sty;02.sie;03.kwi;02.sty;lut.88;03.cze;2;lut.75;03.sie;02.maj;sty.65;lut.37;sty.55;02.sty;sty.58;-0.5;sty.82;02.lut;-0.25;01.wrz;2;-0.25
I1;10.04.2005;Udinese;Roma;3;3;D;2;3;A;sty.72;mar.25;kwi.33;sty.75;03.mar;kwi.45;sty.75;03.lut;04.maj;sty.75;03.sty;04.lut;sty.73;03.lut;kwi.33;sty.73;mar.25;kwi.75;01.lip;03.mar;kwi.33;sty.85;sty.85;sty.85;sty.95;sty.75;sty.87;-0.5;sty.88;sty.96;-0.75;sty.95;sty.95;-0.75
I1;16.04.2005;Messina;Udinese;1;0;H;0;0;D;lut.62;02.sie;lut.62;lut.75;02.sie;lut.65;02.cze;02.lip;02.sie;02.cze;02.lip;02.lip;02.maj;lut.75;02.sie;02.lip;02.sie;02.lip;lut.62;lut.75;lut.62;02.maj;sty.65;02.lut;sty.65;02.cze;sty.37;-0.5;02.kwi;01.sie;0;02.maj;sty.85;0
I1;16.04.2005;Roma;Reggina;1;2;A;1;0;H;sty.53;03.kwi;6;sty.55;03.kwi;06.mar;sty.55;mar.35;6;sty.55;03.kwi;5;01.maj;03.kwi;6;sty.53;03.maj;6;sty.53;mar.25;6;sty.79;01.wrz;01.wrz;01.wrz;sty.55;lut.15;-0.5;sty.92;sty.92;-1;sty.95;sty.95;-1
I1;16.04.2005;Sampdoria;Palermo;1;0;H;0;0;D;02.sty;02.lip;mar.75;lut.25;02.lip;mar.55;02.lut;lut.65;mar.55;02.sty;02.sie;03.mar;02.sty;lut.75;03.maj;02.lut;02.sie;03.maj;02.sty;02.lip;03.cze;lut.15;01.cze;02.mar;01.cze;02.lut;sty.52;-0.5;sty.86;sty.98;-0.25;01.wrz;2;-0.25
I1;17.04.2005;Bologna;Lazio;1;2;A;1;0;H;lut.25;02.lip;03.mar;lut.35;02.maj;mar.65;lut.25;02.cze;mar.55;02.lut;02.cze;03.mar;02.lut;lut.62;03.maj;lut.25;lut.75;03.kwi;lut.25;02.maj;03.cze;lut.15;01.cze;02.mar;01.cze;;;;02.lut;sty.82;-0.25;02.sty;01.sie;-0.25
I1;17.04.2005;Brescia;Atalanta;1;0;H;0;0;D;02.lut;03.lut;lut.87;lut.25;03.maj;03.maj;02.sty;mar.15;mar.15;02.lut;02.wrz;3;02.lut;3;3;02.lut;03.sty;03.sty;02.sty;03.lut;3;02.maj;sty.65;lut.15;sty.66;02.sty;sty.58;-0.5;sty.96;sty.88;-0.25;sty.95;sty.95;-0.25
I1;17.04.2005;Chievo;Parma;2;0;H;0;0;D;lut.25;lut.87;03.sty;lut.35;02.sie;03.lut;lut.25;02.sie;03.lut;02.mar;02.sie;02.wrz;lut.25;lut.88;3;02.mar;3;3;lut.25;lut.75;03.lut;02.maj;sty.65;02.lut;sty.65;lut.25;sty.49;-0.5;02.sie;sty.76;-0.25;2.125;1.775;-0.25
I1;17.04.2005;Inter;Cagliari;2;0;H;1;0;H;sty.36;4;07.maj;01.kwi;mar.85;8;sty.35;4;8;01.kwi;03.lip;06.maj;sty.36;mar.75;8;sty.36;4;08.maj;sty.33;mar.75;9;sty.71;2;sty.75;02.maj;2;sty.54;-1.5;sty.94;01.wrz;-1.25;2;01.wrz;-1.25
I1;17.04.2005;Juventus;Lecce;5;2;H;3;1;H;sty.25;5;08.maj;sty.25;maj.25;9;sty.25;5;9;sty.25;04.maj;9;sty.25;04.maj;10;sty.25;5;10;01.lut;5;11;sty.65;02.maj;01.lip;02.sty;;;;02.cze;sty.78;-1.5;2.075;1.825;-1.5
I1;17.04.2005;Livorno;Fiorentina;2;0;H;2;0;H;02.mar;lut.75;03.lut;lut.45;02.maj;mar.45;lut.35;02.lip;mar.15;02.mar;02.cze;03.sty;02.lut;02.sie;03.lut;02.mar;02.sie;03.lut;02.mar;02.cze;mar.25;02.maj;sty.65;02.lut;sty.65;lut.35;sty.45;-0.5;02.sie;sty.76;-0.25;2.125;1.775;-0.25
I1;17.04.2005;Siena;Milan;2;1;H;0;0;D;05.maj;03.kwi;sty.57;cze.25;03.kwi;sty.55;06.lut;03.kwi;sty.53;5;03.lut;01.cze;6;03.kwi;01.maj;6;03.kwi;sty.57;7;03.lut;01.maj;02.maj;sty.65;02.mar;01.cze;02.lut;sty.53;0.5;01.sie;02.kwi;1;01.sie;02.sty;1
I1;20.04.2005;Cagliari;Lazio;1;1;D;0;0;D;02.lut;02.cze;03.cze;02.kwi;02.cze;mar.35;02.mar;02.cze;03.kwi;02.lut;02.maj;03.maj;2;02.lip;4;02.sty;lut.88;03.cze;lut.25;lut.62;03.mar;2;sty.71;;;02.mar;sty.47;-0.5;sty.98;sty.86;-0.25;2.025;1.875;-0.25
I1;20.04.2005;Fiorentina;Messina;1;1;D;0;0;D;sty.72;3;5;01.sie;03.sty;04.cze;sty.75;03.sty;04.maj;sty.75;3;04.kwi;sty.73;lut.88;5;sty.91;3;04.lut;sty.72;03.sty;04.maj;sty.85;sty.85;;;lut.75;sty.22;-1.5;sty.88;sty.96;-0.75;01.wrz;2;-0.75
I1;20.04.2005;Juventus;Inter;0;1;A;0;1;A;2;lut.87;kwi.33;01.wrz;3;kwi.15;sty.91;3;kwi.33;sty.75;02.wrz;04.cze;01.sie;03.lut;4;sty.91;3;04.maj;01.wrz;lut.87;4;2;sty.71;;;sty.91;sty.77;-0.5;sty.98;sty.86;-0.5;1.975;1.925;-0.5
I1;20.04.2005;Lecce;Bologna;1;1;D;1;1;D;02.lut;02.cze;03.cze;02.kwi;02.cze;03.kwi;02.lut;02.lip;03.maj;02.lut;02.kwi;03.lip;lut.25;lut.75;03.lut;02.lut;lut.75;03.cze;lut.15;02.cze;03.cze;sty.85;sty.85;;;02.lut;sty.52;-0.5;sty.96;sty.88;-0.25;2;01.wrz;-0.25
I1;20.04.2005;Milan;Chievo;1;0;H;0;0;D;sty.22;5;11;sty.17;6;13;01.lut;5;12;sty.22;04.sie;09.maj;sty.17;05.maj;12;sty.22;maj.25;11;sty.22;5;09.maj;sty.71;2;;;;;;sty.96;sty.88;-1.5;2.025;1.875;-1.5
I1;20.04.2005;Palermo;Brescia;3;3;D;2;2;D;sty.57;03.mar;05.maj;sty.65;03.lut;05.maj;01.cze;03.lut;maj.75;sty.55;03.mar;05.lut;sty.62;mar.25;5;sty.62;03.mar;05.maj;sty.57;03.mar;05.maj;2;sty.71;;;01.cze;02.cze;-0.5;01.wrz;sty.94;-0.75;sty.95;sty.95;-0.75
I1;20.04.2005;Parma;Sampdoria;1;1;D;1;1;D;lut.37;lut.87;lut.87;02.maj;02.wrz;02.sie;02.maj;02.lip;02.wrz;02.kwi;02.lip;02.wrz;lut.38;lut.88;02.sie;lut.38;lut.88;3;lut.37;02.lip;3;02.maj;sty.65;;;02.maj;01.kwi;-0.5;sty.72;02.gru;0;01.lip;02.lut;0
I1;20.04.2005;Reggina;Atalanta;0;0;D;0;0;D;01.wrz;lut.87;4;01.wrz;03.sty;4;sty.87;3;04.sty;01.wrz;3;03.cze;2;03.lut;03.lut;2;03.sty;03.cze;sty.83;3;4;lut.15;01.cze;;;sty.87;sty.73;-0.5;02.kwi;01.sie;-0.5;2.075;1.825;-0.5
I1;20.04.2005;Roma;Siena;0;2;A;0;0;D;sty.66;03.lut;5;sty.65;03.kwi;5;sty.65;mar.25;5;sty.65;03.lut;04.cze;sty.62;mar.25;5;sty.62;03.mar;05.maj;sty.61;03.mar;5;sty.75;sty.95;;;sty.65;sty.97;-0.5;sty.88;sty.96;-0.75;01.wrz;2;-0.75
I1;20.04.2005;Udinese;Livorno;1;1;D;1;0;H;sty.61;03.lut;05.maj;sty.65;mar.25;05.kwi;01.cze;03.sty;6;01.cze;03.lut;5;sty.67;03.sty;5;sty.62;03.lut;6;sty.57;03.mar;05.maj;sty.75;sty.95;;;01.cze;02.kwi;-0.5;sty.78;02.cze;-0.75;1.775;2.125;-0.75
I1;23.04.2005;Milan;Parma;3;0;H;1;0;H;01.kwi;mar.75;07.maj;sty.35;4;9;sty.35;4;9;01.kwi;03.lip;06.maj;01.mar;4;9;01.mar;04.maj;9;sty.28;04.maj;8;sty.95;sty.75;2;01.sie;;;;02.kwi;01.sie;-1.25;2.125;sty.75;-1.25
I1;23.04.2005;Siena;Udinese;2;3;A;1;1;D;02.maj;lut.87;02.lip;02.maj;lut.75;lut.95;lut.45;02.sie;02.wrz;02.kwi;02.lip;02.wrz;lut.25;lut.88;3;02.maj;lut.75;3;02.maj;02.sie;lut.75;2;sty.71;02.maj;sty.75;lut.45;sty.42;-0.5;sty.76;02.sie;0;sty.85;02.maj;0
I1;24.04.2005;Atalanta;Palermo;1;0;H;0;0;D;02.maj;3;lut.62;02.lip;mar.15;lut.45;02.cze;3;02.maj;02.cze;02.sie;02.cze;02.maj;lut.88;lut.62;02.maj;3;02.lip;02.maj;02.wrz;lut.62;02.maj;sty.65;02.lut;sty.65;sty.39;02.maj;0.5;;;;01.wrz;2;0
I1;24.04.2005;Bologna;Fiorentina;0;0;D;0;0;D;lut.25;lut.62;03.kwi;lut.25;02.cze;mar.65;02.lut;02.cze;mar.75;02.sty;02.cze;03.cze;02.lut;lut.62;03.maj;02.lut;lut.75;03.cze;2;lut.87;03.cze;02.maj;sty.65;lut.15;sty.66;;;;02.kwi;01.sie;-0.25;02.maj;sty.85;-0.25
I1;24.04.2005;Brescia;Reggina;2;0;H;0;0;D;2;3;03.maj;2;3;03.lip;02.maj;02.wrz;mar.55;02.sty;02.lip;03.maj;2;3;03.kwi;2;lut.88;4;02.maj;lut.87;03.maj;sty.95;sty.75;lut.15;sty.66;02.maj;01.cze;-0.5;sty.74;02.sty;-0.25;sty.95;sty.95;-0.5
I1;24.04.2005;Chievo;Cagliari;1;1;D;1;0;H;01.wrz;02.wrz;4;2;3;03.sie;sty.95;3;mar.75;sty.85;02.wrz;4;sty.91;3;mar.75;sty.91;3;04.lut;sty.83;3;4;sty.95;sty.75;02.maj;sty.75;sty.95;sty.67;-0.5;sty.92;sty.92;-0.5;01.wrz;2;-0.5
I1;24.04.2005;Lazio;Juventus;0;1;A;0;0;D;mar.25;3;02.sty;03.lut;3;02.lut;mar.25;lut.85;02.lut;03.lut;02.wrz;02.sty;mar.75;3;sty.91;mar.75;3;02.sty;mar.75;3;01.wrz;2;sty.71;02.sty;01.lip;sty.52;02.lut;0.5;sty.74;02.sty;0.5;02.maj;sty.85;0.25
I1;24.04.2005;Livorno;Lecce;1;0;H;0;0;D;2;02.lip;4;2;02.sie;kwi.15;sty.95;lut.75;kwi.25;2;02.cze;4;sty.83;lut.88;kwi.33;2;lut.75;04.lut;2;lut.75;03.sie;sty.85;sty.85;sty.75;02.maj;sty.95;sty.67;-0.5;sty.78;02.cze;-0.25;01.sie;02.sty;-0.25
I1;24.04.2005;Messina;Inter;2;1;H;0;0;D;03.maj;3;2;mar.85;lut.95;2;03.wrz;02.sie;2;03.maj;02.lip;02.sty;mar.75;02.sie;2;04.lut;lut.75;2;04.lut;lut.75;01.wrz;sty.95;sty.75;02.maj;sty.75;sty.64;2;0.5;sty.74;02.sty;0.5;sty.75;2.125;0.5
I1;24.04.2005;Sampdoria;Roma;2;1;H;1;0;H;sty.72;mar.25;kwi.33;sty.85;mar.25;04.maj;01.sie;3;04.maj;01.lip;03.sty;04.kwi;sty.73;03.lut;kwi.33;sty.83;03.sty;kwi.33;01.sie;3;04.lut;sty.95;sty.75;2;01.sie;01.sie;01.sie;-0.5;sty.82;02.lut;-0.5;1.825;2.075;-0.5
I1;30.04.2005;Cagliari;Reggina;1;1;D;0;1;A;;;;;;;02.maj;sty.63;06.maj;;;;;;;;;;;;;;;;;;;;;;;;;
I1;30.04.2005;Fiorentina;Milan;1;2;A;1;0;H;04.maj;mar.25;sty.83;04.mar;mar.25;01.sie;4;03.lut;01.sie;04.lut;03.sty;sty.75;04.maj;03.lut;01.lip;04.maj;03.mar;01.sie;kwi.33;03.lut;sty.72;2;sty.71;02.lut;sty.65;;;;sty.92;sty.92;0.5;01.lip;02.lut;0.75
I1;01.05.2005;Inter;Siena;2;0;H;2;0;H;01.kwi;mar.75;7;sty.45;03.maj;8;01.kwi;mar.75;07.cze;sty.45;03.maj;6;01.kwi;mar.75;7;sty.44;mar.75;7;sty.33;4;8;sty.75;sty.95;01.sie;2;02.sie;sty.48;-1.5;02.sty;sty.74;-1.25;01.wrz;2;-1
I1;01.05.2005;Juventus;Bologna;2;1;H;2;1;H;01.mar;kwi.33;8;01.mar;kwi.45;09.maj;01.mar;kwi.35;9;sty.27;04.mar;08.maj;sty.29;4;10;01.mar;04.maj;9;sty.25;5;8;sty.95;sty.75;2;01.sie;sty.83;sty.64;-1.5;sty.82;02.lut;-1.25;1.875;2.025;-1.25
I1;01.05.2005;Lecce;Lazio;5;3;H;2;1;H;01.wrz;03.sty;mar.75;sty.95;03.maj;03.sie;sty.85;03.sty;4;01.sie;02.wrz;04.lut;2;3;03.kwi;sty.91;03.lut;mar.75;01.wrz;3;mar.75;sty.75;sty.95;01.sie;2;;;;sty.76;02.sie;-0.25;sty.75;lut.15;-0.25
I1;01.05.2005;Messina;Sampdoria;2;2;D;1;1;D;lut.75;02.maj;02.sie;3;02.mar;3;lut.75;lut.35;3;02.cze;02.kwi;3;lut.75;lut.38;3;lut.75;02.kwi;03.sty;lut.62;02.maj;lut.87;lut.25;sty.55;lut.35;sty.57;;;;sty.86;sty.98;0;01.wrz;2;0
I1;01.05.2005;Palermo;Chievo;2;2;D;2;1;H;sty.72;03.lut;kwi.33;sty.75;03.lut;04.lip;sty.72;mar.15;04.lip;sty.65;03.lut;04.cze;sty.73;03.lut;kwi.33;sty.75;mar.25;04.maj;sty.72;03.lut;kwi.33;2;sty.71;02.lut;sty.65;sty.72;sty.89;-0.5;sty.84;2;-0.5;sty.85;02.maj;-0.5
I1;01.05.2005;Parma;Livorno;6;4;H;3;2;H;sty.57;03.maj;5;01.maj;03.cze;06.kwi;sty.55;03.maj;05.maj;01.maj;03.maj;05.kwi;01.maj;03.kwi;6;sty.57;03.maj;05.maj;sty.57;03.maj;5;sty.95;sty.75;01.wrz;01.wrz;;;;01.lip;lut.14;-0.75;2;01.wrz;-1
I1;01.05.2005;Roma;Brescia;2;2;D;1;0;H;sty.66;03.lut;5;01.cze;03.kwi;05.maj;01.cze;03.mar;05.maj;sty.75;03.sty;04.lut;sty.67;mar.25;04.maj;sty.62;03.kwi;maj.25;sty.66;03.mar;04.maj;sty.79;01.wrz;sty.85;sty.95;01.cze;02.cze;-0.5;sty.92;sty.92;-0.75;sty.95;sty.95;-0.75
I1;01.05.2005;Udinese;Atalanta;2;1;H;2;1;H;sty.61;mar.25;5;01.cze;03.maj;maj.35;01.cze;03.kwi;maj.25;01.cze;03.mar;04.sie;sty.62;03.maj;04.maj;sty.62;03.maj;5;sty.57;03.maj;5;sty.95;sty.75;02.maj;sty.75;01.cze;02.cze;-0.5;;;;1.875;2.025;-0.75
I1;08.05.2005;Atalanta;Messina;2;1;H;0;1;A;sty.57;03.maj;5;sty.65;mar.65;04.maj;sty.65;03.kwi;04.lip;sty.65;03.mar;04.kwi;sty.62;mar.25;5;sty.62;03.maj;5;sty.53;03.cze;5;01.cze;lut.15;sty.75;02.maj;sty.65;sty.97;-0.5;;;;1.775;2.125;-0.75
I1;08.05.2005;Brescia;Inter;0;3;A;0;0;D;lut.87;3;02.mar;lut.95;02.wrz;02.kwi;lut.95;02.wrz;lut.35;3;02.lip;02.mar;3;lut.88;lut.25;3;lut.88;02.kwi;3;lut.87;lut.25;sty.85;sty.85;sty.85;sty.95;sty.46;lut.35;0.5;02.sie;sty.76;0;2.125;1.775;0
I1;08.05.2005;Cagliari;Palermo;0;0;D;0;0;D;03.sty;sty.66;5;mar.25;sty.65;maj.15;02.wrz;sty.65;5;;;;;;;;;;;;;;;02.sty;01.lip;;;;;;;1.825;2.075;0
I1;08.05.2005;Chievo;Fiorentina;1;2;A;0;1;A;02.mar;lut.62;03.mar;02.kwi;02.lip;mar.15;02.mar;02.lip;mar.25;02.lut;02.sie;03.sty;02.lut;02.sie;03.lut;lut.25;02.sie;03.mar;02.lut;02.sie;03.lut;02.maj;sty.65;02.lut;sty.65;02.mar;sty.47;-0.5;02.lut;sty.82;-0.25;2.025;1.875;-0.25
I1;08.05.2005;Lazio;Udinese;0;1;A;0;0;D;02.sie;02.maj;lut.75;02.lip;02.kwi;03.lut;02.cze;lut.45;03.sty;02.lip;02.kwi;02.wrz;lut.75;02.cze;02.lip;02.sie;02.maj;lut.88;lut.75;02.maj;lut.75;;;sty.65;02.lut;;;;sty.94;01.wrz;0;2;01.wrz;0
I1;08.05.2005;Livorno;Siena;3;6;A;1;2;A;mar.25;sty.83;mar.75;mar.35;sty.85;03.maj;3;01.sie;4;;;;;;;;;;;;;;;01.wrz;01.wrz;;;;;;;02.maj;sty.85;0
I1;08.05.2005;Milan;Juventus;0;1;A;0;1;A;02.lut;lut.87;03.cze;02.sty;lut.85;03.lip;02.sty;lut.85;mar.75;2;02.sie;03.cze;2;3;03.kwi;02.sty;lut.88;03.cze;02.sty;02.sie;03.kwi;lut.15;01.cze;02.lut;sty.65;02.sty;sty.62;-0.5;sty.94;01.wrz;-0.25;sty.95;sty.95;-0.25
I1;08.05.2005;Parma;Roma;2;1;H;0;1;A;02.sty;02.sie;03.maj;lut.35;02.lip;mar.25;lut.15;lut.65;03.cze;02.lut;02.cze;03.mar;02.sty;lut.62;mar.75;lut.25;02.lip;03.maj;02.sty;02.cze;mar.75;01.cze;lut.15;01.lip;02.sty;lut.15;sty.53;-0.5;;;;1.825;2.075;-0.25
I1;08.05.2005;Reggina;Bologna;1;1;D;1;1;D;;;;mar.45;sty.45;7;mar.25;sty.45;7;;;;;;;;;;;;;;;;;;;;;;;sty.55;lut.35;0
I1;08.05.2005;Sampdoria;Lecce;3;0;H;2;0;H;sty.53;03.cze;05.maj;01.maj;mar.55;06.kwi;01.maj;03.maj;cze.15;sty.45;03.cze;05.sie;01.maj;03.kwi;6;sty.53;03.maj;6;sty.44;03.cze;06.maj;sty.45;02.maj;sty.65;02.lut;01.maj;lut.23;-0.5;sty.88;sty.96;-1;sty.95;sty.95;-1
I1;15.05.2005;Bologna;Brescia;1;2;A;0;0;D;;;;02.sty;lut.65;mar.75;lut.15;02.cze;03.sie;;;;02.sty;02.lip;03.cze;lut.25;lut.62;03.cze;02.lut;02.cze;03.maj;;;;;lut.15;sty.54;-0.5;;;;;;
I1;15.05.2005;Fiorentina;Atalanta;0;0;D;0;0;D;sty.61;mar.25;5;01.cze;03.maj;05.lut;01.cze;03.maj;5;sty.65;03.mar;04.kwi;sty.57;03.maj;5;sty.62;03.kwi;maj.25;sty.66;03.maj;04.lut;sty.95;sty.71;;;01.cze;02.cze;-0.5;;;;sty.85;02.maj;-0.75
I1;15.05.2005;Inter;Livorno;1;0;H;1;0;H;sty.28;kwi.33;08.maj;01.mar;04.cze;9;01.mar;kwi.45;08.maj;sty.35;4;7;sty.25;04.maj;10;sty.33;kwi.33;08.maj;sty.28;kwi.33;08.maj;02.cze;01.kwi;;;sty.85;sty.63;-1.5;;;;01.sie;02.sty;-1.25
I1;15.05.2005;Juventus;Parma;2;0;H;2;0;H;01.mar;4;09.maj;sty.28;04.cze;10;sty.28;04.maj;9;sty.35;4;7;sty.22;5;10;01.mar;04.maj;9;sty.25;04.maj;10;sty.75;01.wrz;;;sty.81;sty.66;-1.5;;;;2;01.wrz;-1.25
I1;15.05.2005;Lecce;Milan;2;2;D;0;1;A;05.maj;03.kwi;sty.53;04.cze;kwi.25;sty.55;04.maj;4;sty.57;04.cze;03.kwi;01.cze;05.maj;03.maj;sty.53;05.maj;03.maj;sty.57;04.maj;03.maj;sty.61;02.mar;01.maj;;;02.gru;sty.57;0.5;;;;1.975;1.925;1
I1;15.05.2005;Messina;Cagliari;2;1;H;1;0;H;;;;2;2;06.maj;2;02.sty;06.maj;;;;;;;;;;sty.95;lut.15;7;;;;;;;;;;;;;
I1;15.05.2005;Palermo;Reggina;1;1;D;0;1;A;;;;02.cze;sty.65;05.sie;02.maj;sty.65;05.lip;;;;;;;;;;;;;;;;;;;;;;;;;
I1;15.05.2005;Roma;Lazio;0;0;D;0;0;D;;;;02.sie;01.wrz;4;02.lip;sty.85;03.lip;;;;;;;;;;lut.75;01.wrz;04.lut;;;;;;;;;;;;;
I1;15.05.2005;Siena;Chievo;0;1;A;0;0;D;2;lut.75;03.sie;02.maj;02.sie;03.wrz;02.maj;lut.75;03.sie;2;02.sie;03.cze;2;02.sie;mar.75;2;lut.88;4;01.wrz;lut.87;4;sty.79;sty.85;;;02.maj;01.cze;-0.5;;;;1.775;2.125;-0.25
I1;15.05.2005;Udinese;Sampdoria;1;1;D;1;1;D;02.lut;3;3;02.lut;lut.75;mar.55;lut.15;lut.85;03.maj;02.sty;02.sie;03.mar;02.sty;3;03.lut;02.lut;lut.88;03.kwi;02.sty;lut.87;03.mar;01.cze;02.sty;;;lut.15;sty.57;-0.5;;;;sty.95;sty.95;-0.25
I1;20.05.2005;Milan;Palermo;3;3;D;3;1;H;lut.25;02.maj;kwi.33;02.sty;02.maj;04.mar;lut.15;lut.45;4;02.sty;02.maj;03.cze;2;02.maj;04.maj;lut.15;02.maj;04.maj;02.sty;lut.37;kwi.33;2;sty.61;;;02.maj;sty.57;-0.5;;;;sty.95;sty.95;-0.25
I1;22.05.2005;Atalanta;Roma;0;1;A;0;0;D;lut.37;03.kwi;02.maj;02.maj;03.mar;02.maj;lut.45;03.mar;02.maj;02.kwi;03.lut;02.kwi;02.lut;mar.25;lut.75;02.kwi;03.kwi;02.cze;02.mar;03.kwi;02.maj;01.sie;01.sie;;;lut.45;sty.42;-0.5;;;;sty.95;sty.95;0
I1;22.05.2005;Brescia;Messina;2;1;H;0;0;D;sty.36;4;07.maj;sty.33;04.cze;07.maj;sty.31;kwi.25;07.maj;sty.35;04.kwi;6;sty.33;kwi.33;7;sty.36;04.lut;07.maj;sty.28;04.maj;8;;;;;;;;;;;2;01.wrz;-1
I1;22.05.2005;Cagliari;Udinese;1;1;D;0;0;D;04.maj;03.mar;sty.66;04.sty;03.mar;01.sie;4;03.mar;01.lip;03.kwi;03.lut;01.wrz;kwi.33;03.lut;sty.72;kwi.33;03.lut;01.sie;4;03.sty;01.sie;sty.85;sty.74;;;;;;;;;sty.75;lut.15;0.75
I1;22.05.2005;Chievo;Bologna;1;0;H;0;0;D;02.sty;lut.75;03.cze;02.sty;lut.75;03.sie;lut.15;02.lip;03.cze;02.sty;02.lip;03.maj;2;lut.62;4;02.lut;lut.75;03.maj;02.maj;02.lip;mar.75;2;sty.61;;;lut.15;sty.54;-0.5;;;;1.875;2.025;-0.25
I1;22.05.2005;Lazio;Fiorentina;1;1;D;1;1;D;03.maj;2;3;03.mar;02.maj;03.sty;mar.25;02.maj;3;;;;;;;03.maj;02.sty;02.wrz;03.lut;2;03.lut;;;;;sty.26;lut.95;0.5;;;;sty.75;lut.15;0.25
I1;22.05.2005;Livorno;Juventus;2;2;D;0;1;A;;;;06.lip;2;lut.15;cze.25;2;lut.15;5;01.wrz;02.lut;5;2;lut.37;7;2;02.mar;;;;;;;;sty.52;lut.15;0.5;;;;2;01.wrz;0.25
I1;22.05.2005;Parma;Siena;0;0;D;0;0;D;2;lut.37;5;sty.95;lut.37;6;01.wrz;lut.35;maj.75;sty.85;02.kwi;5;01.sie;02.cze;05.maj;2;lut.38;05.maj;sty.83;02.kwi;6;01.sie;01.sie;;;01.wrz;sty.67;-0.5;;;;2;01.wrz;-0.5
I1;22.05.2005;Reggina;Lecce;2;2;D;2;2;D;;;;mar.75;01.kwi;lip.65;;;;;;;;;;;;;;;;;;;;;;;;;;01.cze;02.mar;0
I1;22.05.2005;Sampdoria;Inter;0;1;A;0;1;A;sty.57;03.maj;5;01.cze;03.lip;04.sie;sty.55;03.maj;5;;;;sty.57;03.maj;5;01.cze;03.maj;maj.25;01.maj;03.kwi;6;;;;;sty.55;02.cze;-0.5;;;;02.sty;01.sie;-0.75
I1;29.05.2005;Bologna;Sampdoria;0;0;D;0;0;D;01.sie;4;mar.25;sty.75;4;mar.45;sty.77;4;mar.45;;;;sty.83;mar.75;03.lut;sty.75;4;03.cze;;;;sty.95;sty.65;;;sty.75;sty.85;-0.5;;;;01.sie;02.sty;-0.5
I1;29.05.2005;Fiorentina;Brescia;3;0;H;1;0;H;sty.61;4;4;sty.65;kwi.25;03.lip;sty.62;04.lut;4;01.sie;03.maj;03.kwi;sty.67;03.cze;4;1.727;mar.75;03.sie;01.lip;mar.75;mar.75;01.lip;01.wrz;;;01.cze;02.maj;-0.5;;;;lut.15;sty.75;-0.75
I1;29.05.2005;Inter;Reggina;0;0;D;0;0;D;sty.72;lut.37;08.maj;sty.75;lut.35;9;sty.75;02.mar;09.maj;01.lip;2;9;sty.73;lut.38;8;;;;;;;sty.65;sty.95;;;;;;;;;sty.95;sty.95;-0.5
I1;29.05.2005;Juventus;Cagliari;4;2;H;1;0;H;sty.39;03.maj;08.maj;01.kwi;03.maj;9;01.kwi;mar.55;08.maj;sty.45;03.maj;6;01.kwi;03.kwi;9;01.kwi;mar.75;8;sty.33;03.cze;10;sty.45;lut.35;;;;;;;;;1.975;1.925;-1.25
I1;29.05.2005;Lecce;Parma;3;3;D;2;2;D;05.maj;lut.87;sty.66;05.maj;03.sty;sty.65;05.maj;3;sty.73;;;;5;lut.88;sty.73;05.maj;2.875;1.667;;;;sty.45;lut.35;;;;;;;;;01.sie;02.sty;0.5
I1;29.05.2005;Messina;Livorno;1;1;D;0;0;D;lut.25;01.wrz;06.maj;02.mar;01.wrz;cze.75;lut.27;01.wrz;07.mar;2;2;6;;;;;;;;;;;;;;;;;;;;2.125;1.775;-0.25
I1;29.05.2005;Palermo;Lazio;3;3;D;1;1;D;;;;03.wrz;sty.45;6;03.sie;01.kwi;06.maj;;;;;;;;;;;;;;;;;;;;;;;;;
I1;29.05.2005;Roma;Chievo;0;0;D;0;0;D;kwi.33;sty.72;mar.25;03.lip;sty.75;03.lip;kwi.18;sty.75;mar.25;;;;;;;;;;;;;;;;;;;;;;;2.175;1.725;0
I1;29.05.2005;Siena;Atalanta;2;1;H;1;0;H;sty.14;06.maj;11;sty.15;cze.75;10.maj;sty.15;06.maj;13;01.lut;5;8;;;;;;;;;;;;;;;;;;;;2.125;1.775;-1.5
I1;29.05.2005;Udinese;Milan;1;1;D;0;0;D;01.maj;03.cze;05.maj;sty.65;mar.75;kwi.15;sty.52;mar.65;06.lut;;;;01.maj;03.cze;05.maj;1.615;03.maj;5;;;;;;;;;;;;;;1.875;2.025;-0.75
